Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;2022-11-22;3;5807;100,0;24;24;0;3;99,95;4692;1112;201;305;249;357;353;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;2022-11-22;4;998;100,0;24;24;0;0;100,00;680;318;25;68;93;132;132;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;2022-11-22;Totalt i retning Mastemyr;7712;100,0;24;24;0;4;99,95;6492;1216;249;325;270;372;368;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;2022-11-22;Totalt i retning Oslo;8367;100,0;24;24;0;22;99,74;6812;1533;309;414;276;534;527;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;2022-11-22;Totalt;16079;100,0;24;24;0;26;99,84;13304;2749;558;739;546;906;895;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;1;1978;100,0;24;24;0;0;100,00;1885;93;41;26;15;11;10;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;2;7678;100,0;24;24;0;1;99,99;6446;1231;296;324;151;460;454;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;3;5701;100,0;24;24;0;2;99,96;4595;1104;204;322;216;362;356;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;4;973;100,0;24;24;0;1;99,90;665;307;15;66;92;134;134;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;Totalt i retning Mastemyr;7680;100,0;24;24;0;2;99,97;6480;1198;245;349;231;373;366;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;Totalt i retning Oslo;8650;100,0;24;24;0;2;99,98;7111;1537;311;389;243;594;588;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;2022-11-23;Totalt;16330;100,0;24;24;0;4;99,98;13591;2735;556;738;474;967;954;13
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;1;2057;100,0;24;24;0;0;100,00;1972;85;48;17;14;6;6;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;2;7872;100,0;24;24;0;0;100,00;6634;1238;262;349;198;429;425;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;3;5896;100,0;24;24;0;1;99,98;4661;1234;205;322;255;452;441;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;4;925;100,0;24;24;0;0;100,00;611;314;15;58;95;146;146;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;Totalt i retning Mastemyr;7953;100,0;24;24;0;1;99,99;6633;1319;253;339;269;458;447;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;Totalt i retning Oslo;8797;100,0;24;24;0;0;100,00;7245;1552;277;407;293;575;571;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;2022-11-24;Totalt;16750;100,0;24;24;0;1;99,99;13878;2871;530;746;562;1033;1018;15
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;1;2124;100,0;24;24;0;0;100,00;2025;99;52;24;18;5;5;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;2;7609;100,0;24;24;0;0;100,00;6521;1088;243;298;218;329;323;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;3;5850;100,0;24;24;0;0;100,00;4743;1107;209;289;259;350;346;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;4;732;100,0;24;24;0;0;100,00;439;293;14;54;87;138;138;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;Totalt i retning Mastemyr;7974;100,0;24;24;0;0;100,00;6768;1206;261;313;277;355;351;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;Totalt i retning Oslo;8341;100,0;24;24;0;0;100,00;6960;1381;257;352;305;467;461;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;2022-11-25;Totalt;16315;100,0;24;24;0;0;100,00;13728;2587;518;665;582;822;812;10
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;1;1559;100,0;24;24;0;0;100,00;1514;45;16;14;12;3;3;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;2;5537;100,0;24;24;0;0;100,00;5283;254;88;76;51;39;39;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;3;4094;100,0;24;24;0;1;99,98;3755;338;81;88;112;57;57;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;4;419;100,0;24;24;0;0;100,00;266;153;4;13;69;67;67;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;Totalt i retning Mastemyr;5654;100,0;24;24;0;1;99,98;5269;384;98;102;124;60;60;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;Totalt i retning Oslo;5955;100,0;24;24;0;0;100,00;5549;406;91;89;120;106;106;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;2022-11-26;Totalt;11609;100,0;24;24;0;1;99,99;10818;790;189;191;244;166;166;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;1;1607;100,0;24;24;0;1;99,94;1573;33;13;8;9;3;3;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;2;5545;100,0;24;24;0;0;100,00;5273;272;58;69;70;75;72;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;3;4222;100,0;24;24;0;0;100,00;3907;315;51;98;115;51;50;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;4;397;100,0;24;24;0;0;100,00;266;131;4;41;44;42;42;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;Totalt i retning Mastemyr;5829;100,0;24;24;0;1;99,98;5480;348;64;106;124;54;53;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;Totalt i retning Oslo;5942;100,0;24;24;0;0;100,00;5539;403;62;110;114;117;114;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;2022-11-27;Totalt;11771;100,0;24;24;0;1;99,99;11019;751;126;216;238;171;167;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;1;1909;100,0;24;24;0;0;100,00;1838;71;38;17;12;4;4;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;2;7405;100,0;24;24;0;47;99,37;6148;1210;240;337;220;413;408;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;3;5560;100,0;24;24;0;0;100,00;4379;1181;189;275;292;425;419;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;4;1022;100,0;24;24;0;0;100,00;714;308;12;51;107;138;138;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;Totalt i retning Mastemyr;7468;100,0;24;24;0;0;100,00;6217;1251;227;291;304;429;423;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;Totalt i retning Oslo;8428;100,0;24;24;0;47;99,44;6862;1519;252;389;327;551;546;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;2022-11-28;Totalt;15896;100,0;24;24;0;47;99,70;13079;2770;479;680;631;980;969;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;1;1969;100,0;24;24;0;0;100,00;1873;96;45;22;19;10;10;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;2;7761;100,0;24;24;0;47;99,39;6441;1273;245;354;213;461;456;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;3;5743;100,0;24;24;0;0;100,00;4538;1205;193;305;285;422;420;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;4;1056;100,0;24;24;0;0;100,00;758;298;23;49;95;131;131;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;Totalt i retning Mastemyr;7712;100,0;24;24;0;0;100,00;6411;1301;238;327;304;432;430;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;Totalt i retning Oslo;8817;100,0;24;24;0;47;99,47;7199;1571;268;403;308;592;587;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;2022-11-29;Totalt;16529;100,0;24;24;0;47;99,72;13610;2872;506;730;612;1024;1017;7
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;1;2044;100,0;24;24;0;5;99,76;1952;87;32;26;13;16;16;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;2;8221;100,0;24;24;0;25;99,70;6865;1331;302;346;261;422;421;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;3;5854;100,0;24;24;0;3;99,95;4706;1145;199;283;294;369;364;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;4;969;100,0;24;24;0;1;99,90;675;293;15;46;94;138;138;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;Totalt i retning Mastemyr;7897;100,0;24;24;0;7;99,91;6658;1232;231;309;307;385;380;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;Totalt i retning Oslo;9191;100,0;24;24;0;27;99,71;7540;1624;317;392;355;560;559;1
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;2022-11-30;Totalt;17088;100,0;24;24;0;34;99,80;14198;2856;548;701;662;945;939;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;1;2115;100,0;24;24;0;0;100,00;2027;88;38;20;13;17;17;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;2;8212;100,0;24;24;0;1;99,99;6939;1272;262;353;286;371;365;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;3;5979;100,0;24;24;0;2;99,97;4709;1268;219;298;342;409;403;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;4;903;100,0;24;24;0;0;100,00;604;299;18;58;87;136;136;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;Totalt i retning Mastemyr;8094;100,0;24;24;0;2;99,98;6736;1356;257;318;355;426;420;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;Totalt i retning Oslo;9115;100,0;24;24;0;1;99,99;7543;1571;280;411;373;507;501;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;2022-12-01;Totalt;17209;100,0;24;24;0;3;99,98;14279;2927;537;729;728;933;921;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;1;2102;100,0;24;24;0;0;100,00;2022;80;44;18;9;9;9;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;2;8112;100,0;24;24;0;0;100,00;6925;1187;270;355;258;304;298;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;3;5603;100,0;24;24;0;0;100,00;4488;1115;156;297;314;348;343;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;4;804;100,0;24;24;0;0;100,00;479;325;22;62;103;138;138;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;Totalt i retning Mastemyr;7705;100,0;24;24;0;0;100,00;6510;1195;200;315;323;357;352;5
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;Totalt i retning Oslo;8916;100,0;24;24;0;0;100,00;7404;1512;292;417;361;442;436;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;2022-12-02;Totalt;16621;100,0;24;24;0;0;100,00;13914;2707;492;732;684;799;788;11
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;1;1607;100,0;24;24;0;0;100,00;1581;26;12;8;4;2;2;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;2;5877;100,0;24;24;0;0;100,00;5582;295;83;71;100;41;41;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;3;4196;100,0;24;24;0;2;99,95;3851;343;76;63;157;47;47;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;4;437;100,0;24;24;0;0;100,00;298;139;6;10;59;64;64;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;Totalt i retning Mastemyr;5803;100,0;24;24;0;2;99,97;5432;369;88;71;161;49;49;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;Totalt i retning Oslo;6314;100,0;24;24;0;0;100,00;5880;434;89;81;159;105;105;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;2022-12-03;Totalt;12117;100,0;24;24;0;2;99,98;11312;803;177;152;320;154;154;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;1;1425;100,0;24;24;0;0;100,00;1399;26;13;6;6;1;1;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;2;4436;100,0;24;24;0;980;77,91;2990;466;114;180;75;97;82;15
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;3;4144;100,0;24;24;0;0;100,00;3842;302;52;110;97;43;43;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;4;406;100,0;24;24;0;0;100,00;279;127;4;40;40;43;43;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;Totalt i retning Mastemyr;6485;100,0;24;24;0;514;92,07;5406;565;123;201;140;101;89;12
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;Totalt i retning Oslo;3926;100,0;24;24;0;466;88,13;3104;356;60;135;78;83;80;3
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;2022-12-04;Totalt;10411;100,0;24;24;0;980;90,59;8510;921;183;336;218;184;169;15
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;1;1869;100,0;24;24;0;0;100,00;1773;96;52;16;11;17;17;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;2;7739;100,0;24;24;0;15;99,81;6492;1232;223;351;225;433;431;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;3;5609;100,0;24;24;0;0;100,00;4494;1115;166;289;283;377;373;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;4;983;100,0;24;24;0;0;100,00;678;305;16;54;96;139;139;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;Totalt i retning Mastemyr;7479;100,0;24;24;0;1;99,99;6267;1211;218;305;294;394;390;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;Totalt i retning Oslo;8721;100,0;24;24;0;14;99,84;7170;1537;239;405;321;572;570;2
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;2022-12-05;Totalt;16200;100,0;24;24;0;15;99,91;13437;2748;457;710;615;966;960;6
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;1;1826;100,0;24;24;0;1;99,95;1739;86;34;17;19;16;16;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;2;7890;100,0;24;24;0;98;98,76;6594;1198;231;342;235;390;386;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;3;6173;100,0;24;24;0;1;99,98;5020;1152;194;315;259;384;380;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;4;1034;100,0;24;24;0;1;99,90;742;291;17;74;70;130;130;0
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;Totalt i retning Mastemyr;8002;100,0;24;24;0;3;99,96;6759;1240;228;334;278;400;396;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;Totalt i retning Oslo;8921;100,0;24;24;0;98;98,90;7336;1487;248;414;305;520;516;4
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;2022-12-06;Totalt;16923;100,0;24;24;0;101;99,40;14095;2727;476;748;583;920;912;8
18089V625292;MOSSEV V/FISKEV 1,2,3,4;EV18 S56D1 m7072;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;2022-12-07;1;1870;100,0;24;24;0;0;100,00;1787;83;38;23;16;6;6;0
